Date,AAPL_daily_return,ADBE_daily_return,ADP_daily_return,AEP_daily_return,AMAT_daily_return,AMGN_daily_return,ANSS_daily_return,ATVI_daily_return,AZN_daily_return,BKNG_daily_return,CDNS_daily_return,CHTR_daily_return,COST_daily_return,CRWD_daily_return,CSGP_daily_return,CTAS_daily_return,DDOG_daily_return,DXCM_daily_return,EBAY_daily_return,EXC_daily_return,FAST_daily_return,FTNT_daily_return,GILD_daily_return,GOOGL_daily_return,IDXX_daily_return,INTC_daily_return,ISRG_daily_return,KDP_daily_return,KLAC_daily_return,LRCX_daily_return,MAR_daily_return,MDLZ_daily_return,META_daily_return,MRNA_daily_return,MSFT_daily_return,NFLX_daily_return,NXPI_daily_return,ORLY_daily_return,PAYX_daily_return,PDD_daily_return,PYPL_daily_return,REGN_daily_return,ROST_daily_return,SGEN_daily_return,SNPS_daily_return,TMUS_daily_return,TXN_daily_return,VRTX_daily_return,WBD_daily_return,XEL_daily_return,ZS_daily_return
2021-01-15 00:00:00,-0.01373053905449706,-0.01120297572578799,-0.004879327650961884,0.020804389524918143,-0.025141916757073002,0.015848644321946104,-0.012925048561030605,0.007778662936203773,0.0009748580349784319,-0.029029778781369697,-0.005612958206017149,0.009340458101109173,-0.0005243798618654871,-0.027080935832739517,-0.01676879845914847,-0.0032705443101830323,-0.01963864956715322,0.00602143182123327,0.0027139500230759506,0.01831836869952297,0.003179673449107856,-0.006778308121157539,0.01490378148745597,-0.0019065112202244494,0.001145423533615908,-0.02818551909416045,-0.02348391975370323,0.010145797859737016,0.0008225872814195956,-0.018393975181052014,-0.016520557667209612,-0.0015702964454223922,0.023286114781451817,-0.0005396802617942953,-0.001736815129291469,-0.005750058797795332,-0.0432221116447995,-0.010201479445585915,0.0034065043583069166,-0.036231004170851344,-0.009377857949913637,3.865446175610465e-05,-0.0008541106224656536,0.056237912858657646,0.003916132570600972,0.02077148357670211,-0.014675995316969614,-0.002520750388015358,-0.01315440747561869,0.022026359911319737,0.005670188540966903
2021-01-19 00:00:00,0.005427094883705852,-0.0034491499707035578,0.005337720101790122,0.002982329805104822,0.05894907985483622,0.011324364209660098,0.014357118161452576,0.027125342301331345,0.023957870500088463,0.02067263062410052,0.022133064030362526,0.0069327035233972545,-0.021233824740790275,0.010979015636731315,0.021376996123014358,-0.012359437449217636,-0.0075120195063084205,0.00971203366135276,0.028148686112665855,-0.012453773498965037,-0.0011886970562564603,0.011465244158329835,0.05905564195383883,0.03290661739443013,-0.009255095121932233,0.007120367213959922,-1.2819876501035665e-05,-0.0012556272186184936,0.032716137295055736,0.05933924058258322,0.00047311433214969334,-0.0013981848566940736,0.03874922608813414,-0.03578859991276662,0.017822628659704742,0.00761070312809764,0.01614199840535857,-0.005892562483905461,-0.00033961196360077217,0.047084345419234674,0.03111058393902799,0.03081501785637486,-0.025562048114597502,0.01631224107293061,0.0358411798935232,0.020191761069035863,0.029552638400623055,0.028197741185098213,-0.016594037636203485,-0.0038485719493244197,0.004453721464415805
2021-01-20 00:00:00,0.03285611397986066,0.028981404132153665,0.002284252265886799,0.0004956613929807396,-0.012635148496046411,0.01647400003843358,0.024735416874516414,0.02114875010017614,-0.006277357821760976,-0.0013823092408732363,0.01802071700566721,0.015080435672665704,0.019268167011623705,0.019872042621197572,0.031881817310834615,0.03151791344761934,0.05237665388248347,0.018118723306506546,-0.01421551584953673,0.00537125670157379,-0.03411342179020238,0.014034153006783123,0.01371709872943816,0.05357331434581969,0.020848402907303942,0.011726050857793435,0.025898952438001333,0.004085575216013826,-0.031042941511030153,-0.029343703695087542,-0.0010246870677460551,-0.000700071257377699,0.024435100473659377,0.0010398948179866085,0.03649962181000643,0.16854343562482876,-0.0029141240035315263,0.004849765030305209,0.011093491583370918,0.012856291925172236,-0.012093045472857722,0.015696125892765922,0.009475371145762468,0.010700308748399445,0.01950029914507545,0.018867900139250438,-0.004937193044598387,0.020654534994151375,0.008022049476885229,0.011126641873514531,0.013018842013376997
2021-01-21 00:00:00,0.036658370447995914,0.004875094147242853,-0.008130765261641915,0.0027245846311763078,0.001205586818035398,-0.001307811062005837,-0.017932150150194226,-0.0054668418114284245,0.005934190687088892,-0.023198586277693334,-0.010563960898292812,0.011838438855130695,0.004151710507128037,-0.023549691989280808,0.013547926754350792,-0.002317997006310746,-0.009014216076044579,0.009282667604465722,0.004094899523842788,-0.00069689894554259,-0.010882944724275645,-0.0035265452883609383,-0.01485502682776152,0.002170076080896921,0.0028280419204891327,0.06459869720281786,0.00012519326423543475,-0.012832463200480149,0.0028588193343328516,0.002113627476957536,-0.0008680068134597763,-0.0171628879693293,0.020150979174047068,0.06264980322941538,0.002808419373642179,-0.011085717676242224,-0.00498607956944086,0.010339147770172419,-0.01981627153967458,0.01082119075850807,0.017931732503539077,-0.012521509244360352,0.002867951795717083,-0.026310294508219534,-0.0020480473012987055,-0.01436136894517015,0.010211619519401971,0.008196039148367529,0.012074710702204783,-0.0048906948583227194,-0.005261639285371933
2021-01-22 00:00:00,0.016073651166715885,0.0008898212734846922,0.005899687889891592,0.01370876842476676,-0.015189484111593154,0.005832653717719571,0.007287748290782492,-0.001797053155648709,0.013320543038279009,-0.020711466859454575,-0.00865673777601661,-0.005750027330365226,-0.0013780110394469025,0.01140273426452909,-0.017445894594955935,-0.020940297760613347,0.016063515782230864,0.007129238414115724,0.0010636903589422708,-0.011157495820135144,-0.009341889431058736,0.009815726125314672,-0.0005970483642706581,0.004463569503152964,-0.0072113791641242875,-0.09285940152003636,-0.0683510924266868,-0.002219483892936025,-0.0006227002257378489,-0.0006027780272129801,-0.029379214255778385,0.0023164603592493727,0.005973558514971389,-0.014738994721385956,0.004355919122959184,-0.02530015739835978,-0.0076027671777091355,-0.029086456599613175,-0.007766946343809145,-0.0053237554652090235,0.013513516001446124,0.004295303114995264,-0.017852563239373898,-0.0163096070578429,-0.010004692775318014,-0.0003066969939014008,-0.013078136258047102,-0.004399945752779577,0.01654014622247235,-0.005375562828337843,0.01746007415758455
2021-01-25 00:00:00,0.027683824782663846,0.0021166708890703045,0.010495117939000265,0.006213353142234812,0.016834416679581743,0.014201266158578196,-0.017887209536325388,-0.010907490217200055,0.014272345554037669,-0.02313861736748901,-0.011061012172276619,0.008473890810220874,-0.0011593828928435634,-0.02697744570524696,0.014742470799824936,0.011248903382706565,0.03780953543526788,0.016940504738915285,0.01399223104703795,0.01904084675542994,0.008591879690591941,0.0039013432978414198,0.018225109925013472,0.0009088064489781722,-0.007405742005776372,-0.021532006735228815,0.010657425592488057,0.01779479910909454,0.012753673652083464,0.0069345771965283465,-0.026688375389768315,0.011022261564101354,0.0127869208219491,0.12196607545751625,0.015844306098989014,-0.014845009230815776,0.012304318204365394,-0.01609408364316267,0.001036058894393399,0.04968289787920677,-0.016865079365079416,0.019375920157875592,0.0018531270873687333,-0.014391271588577337,-0.0018879460204691556,0.005676630022240836,0.0006365746817800222,0.01565723000985564,0.040277360734302325,0.02686851318662864,-0.04462641203995399
2021-01-26 00:00:00,0.0016793619137831506,0.00599864042591558,0.005192960419177384,-0.009323149703963862,-0.023954902950022672,0.005834402346788448,-0.003343519409236384,-0.010920849273883704,0.007961519273980588,-0.017473986510657236,-0.015231730378195696,-0.00403269845551113,0.008566500579850977,-0.0491516951188925,-0.006829753647741743,-0.01514663608058131,-0.05001380670445732,-0.03977257801242595,0.03353705079606173,-0.011533943363657095,-0.010804191868165947,-0.0142932423487927,-0.021420393809250093,0.007216485627563607,-0.022710054057803686,-0.004148649138600802,0.023457093656898076,0.0187323330747311,-0.01731950246116898,-0.026595765164630913,0.006854963614209897,0.012660407810484386,0.014531771826308049,0.03353736514136907,0.012198901221290859,0.009249547591370755,-0.03250793355146431,0.010112207288651476,0.00425480135434797,-0.03574792002476179,-0.0272452068617558,-0.00747908889054405,-0.01655803112820453,-0.041527847714366795,-0.013129134298166978,0.0023645884375396165,-0.008385366907863179,-0.015208645336189153,0.04410259540264416,-0.010376002876810952,-0.05133392793084324
2021-01-27 00:00:00,-0.007683658575206365,-0.03418157138872602,0.006928945136236875,-0.016866229367412,-0.06585801781188916,-0.029157168079929185,-0.04852173203729626,-0.040160175215015914,-0.04298315175727363,-0.04894716850197467,-0.040349765234930945,-0.05197516684499992,-0.023535620303414384,-0.028384962714470663,-0.014772156904722444,-0.01534829364555168,-0.05332299866758283,-0.03259365375916645,-0.013858331433304727,-0.04270725023912858,0.004410859988970506,-0.02559307517107512,-0.018290694372440353,-0.04665217150336842,-0.02702366296338643,-0.029342383226253044,-0.0141882062134292,0.01746866143135062,-0.0629549857474716,-0.06807078601709404,-0.024659571008705194,-0.02031605837503969,-0.035135520558169264,0.025011539754806744,0.0024533998750337904,-0.06878074472384721,-0.048533259013183616,-0.05749175991817934,-0.0005725768484389215,-0.04414296392907424,-0.04589210605225624,-0.052453555059636336,-0.033763278462784596,-0.057634366215358,-0.04344393895933785,-0.06194358718665838,-0.04980473954173892,-0.05213768482355985,0.07735750532296404,-0.03023856651696266,0.011269041729457419
2021-01-28 00:00:00,-0.03498528741979279,0.012326116147248545,0.006518982632432557,0.0014916702123346504,0.026070161714864204,-0.013183967178986511,0.04018916086678148,0.018044395940513214,-0.0011515499676184593,0.07847452266215282,0.03519430452566952,0.06312318241559578,0.0018799199911332387,0.057532539883361045,0.013588693222126302,0.01954731796036402,0.020408163265306145,0.04933645829223776,-0.0327334171194229,0.024865980193407022,-0.024466752146964033,0.018584550305797753,-0.012217494225579828,0.018835201736824514,0.03673845953603161,0.04627730041450229,0.008738252433979188,-0.023494096100762918,0.023414439459566116,-0.014930877331103654,0.027581509983670927,0.012407131844273778,-0.026236548335831,0.024529682328522817,0.025890937695011162,0.029276764698335178,0.023480298210443173,0.009244324999921671,0.020737630888957526,0.018400466039927732,0.03413930051917302,-0.0180192578728261,0.05468539388862448,-0.0007375690908278942,0.01819040940171135,0.03650523341077028,0.038667002842048825,0.021265231015018093,-0.06496463513815387,-0.002820499215475225,0.03543819654318958
2021-01-29 00:00:00,-0.03742070493240468,-0.014817411933554347,-0.009775193822020523,0.004344757342375161,-0.04419174804621617,-0.02550976629868129,-0.023424367168343507,0.00808686405509862,-0.027671143371258533,-0.044132550321372976,-0.019255341236227075,-0.07193160482597727,-0.012966988132075197,0.015577191740908658,-0.002317582979394439,-0.019419315659019554,0.02750000000000008,0.021695851991789805,0.0012402783186495903,-0.011417656930580167,-0.022722374805182133,-0.025449357953665208,0.014223895545206311,-0.013943528979347475,-0.007443955501425292,-0.009987597234279777,-0.023152485498408315,-0.019123901178704994,-0.037890704650478724,-0.04612198629449238,-0.03645100351278119,-0.02941188800752148,-0.025169861991450437,0.08530241523051862,-0.029171680739220718,-0.011529820310044125,-0.023489303874221323,-0.015867475226393646,-0.012998615070696218,-0.021551688021553272,-0.014634744210415884,-0.004799796014998692,-0.02197031557711704,0.010457014650013585,-0.014315506488046914,-0.013226851815084761,-0.014981313925855777,-0.004173150248200752,0.009751284902921986,0.005499668452739748,-0.03189839960244889
2021-02-01 00:00:00,0.01652006594779709,0.02447852138382456,0.007449132840869899,0.0033369889004455366,0.04685546968528187,-0.004141922028731204,0.038293330448959884,0.004615363233264391,-0.003952448183294877,0.023725399456590468,0.03075385018488075,-0.014056188790671942,-0.005419506234672022,-0.0036608365790078423,0.028109049690914212,0.023167464964674256,-0.009343056783188919,0.02072826167041919,0.034684009192823995,0.012511968735941403,0.01820571560087303,0.025146760426081327,-0.007621973642098379,0.035959059388669834,0.028703979615165354,0.021257389299594864,-0.0020464174224985587,0.003773676442114793,0.04481008983256185,0.03616077882649371,0.012380743383157311,-0.003427072098668771,0.014245435623595037,-0.09055213445921972,0.0331522023688926,0.012490774048979025,0.06892240335877942,0.026018302800334014,0.022675130808061716,0.049785768304537736,0.03217962794368745,0.008415350637489993,0.01006376147818866,-0.008583451789352381,0.031787083472237354,0.01855961535459194,0.040859451379412715,0.011742633228151167,0.016900067452544576,-0.000781306649378255,0.023885850502527672
2021-02-02 00:00:00,0.006336799160097328,0.031765941863364455,0.012203345854714165,0.011456046238234707,0.02351556308014069,0.00024966232478762507,0.019514031168504475,0.028002684910470865,-0.006746031430102328,0.0377149351570063,0.009821483513127394,0.029514861105337298,0.0144357097936334,0.0215339054048731,-0.004962158203124956,0.017604325807499377,0.041457915146353,0.03138887125317802,-0.01949724656076335,0.018298579872145337,0.0071521807640277935,0.036525360609914514,0.00046082958141302477,0.01376069365354593,0.02889805467022999,0.023108212153243546,0.01572149543696555,0.002192812269434574,0.021051424469925806,0.02915544800981773,0.03694258081743684,0.016470483875814512,0.019350317230917513,0.006985052916935519,-0.0005841006418432215,0.01691895868384896,0.033113732536047324,0.019310928003781758,0.013773917660701684,0.04621748089120947,0.029977257874853613,-0.01594232364983228,0.034427460448885006,0.019587390577496366,0.023485230752343877,0.02702072317535853,0.013278363782739833,-0.06230315474486969,-0.04843298083005898,0.00406626136663335,0.059862108965081484
2021-02-03 00:00:00,-0.0077785198093840435,-0.006207038734474257,-0.009205452206806353,-0.010108565032747263,-0.03591085794040727,-0.014179426305951592,-0.013462326345443532,-0.012875138864339553,-0.0011985569544197272,-0.01850855709019339,-0.006631254703725165,-0.012064216465279665,-0.0010406076389463115,-0.006920434696252253,-0.0033137439180609407,0.0011772350251280095,0.04254310363129954,-0.007450022565514969,0.012384625445177155,-0.008634803596216378,0.01140514681279492,-0.0187893872743099,-0.009365927984561373,0.07282503302617571,-0.042021136487513155,-0.005517206544123687,-0.01641507805340736,-0.002188014364689961,-0.04177008075509869,-0.022748893473901854,0.010237624494402686,-0.01566940471853795,-0.0016099771506649097,0.04590742019950733,0.014571365635367206,-0.015889450824975615,-0.017549760753310828,-0.005595860906452366,-0.0064066343741928655,0.06104395939753604,0.011240416396478103,-0.017600740263969294,0.012125947568381035,-0.017705524765873393,-0.016866911869183543,-0.019106863932995988,-0.03530750668051941,-0.029126221772065475,0.01821356060095569,-0.0158877252346582,-0.03299344254422887
2021-02-04 00:00:00,0.025757894377622215,0.015479729513654616,0.022358147681049267,0.0114420540162945,0.03374399670765271,0.0005905031056343546,0.019834075155028774,-0.0009701189239443853,0.007199971302194186,0.027445317041395745,0.016911427499138654,0.01728320929149696,0.003779912249702644,0.027003482126817246,0.0022346933692147797,0.020053922872558694,0.012667404708673002,0.029513128970717117,0.053066825483169655,0.028013170163976753,0.0025531350061009928,0.0402200073313872,0.020303808059883632,-0.002549900408179706,0.017801250431016102,0.025430683316507663,0.0156292460514198,0.011904540946924724,0.027698268441772367,0.03013910762308991,0.01702463317832259,0.01302455427808491,-0.0006000512498472999,0.04491738165215731,-0.004074200479859069,0.023560961442006922,0.042217196595089934,0.021153464832678548,0.01812109264327355,0.021490310617615416,0.07356093381610629,0.015595105208541238,0.00900676643636844,0.01416220679265412,0.018400531805149223,0.009507699101433342,0.020287145890818925,0.012843633715010405,0.007351120484325291,0.006489335894595438,0.01999428559944838
2021-02-05 00:00:00,-0.0030981705901169665,0.0055989010728607624,-0.019230903217589468,-0.00024320932905641524,-0.02450597416028355,-0.0037939683831179627,0.005484770684753837,0.09635304614836193,-0.01250991884771091,0.006471612647481972,-0.009482151669462868,-0.0034527076738031237,-0.0019109256850464718,-0.002142742463771663,-0.012214366555966638,0.019866355714265538,0.026626191973620594,0.019293239378293636,0.018160930078904958,0.0002289362327303479,0.0038200759955677732,-0.009618448273086555,0.03995129305712508,0.017140326644460302,0.017489908195217563,-0.010375774413174055,0.006868722415816597,0.0071207986964549885,-0.02107185642171816,-0.018805454582838665,0.032124408132495175,0.0037500695757315405,0.0060415622655267676,0.01690616799864486,0.0007851749724081536,-0.002481156157309705,0.0029759578655650376,-0.00785673650349894,0.000545945782781887,-0.005576350376956141,-0.0036608004333376076,0.00028068047763896153,-0.0002526212910960446,0.15227906371803623,0.010478052235238344,-0.040735123090285486,-0.012035015510116986,0.00725276189356916,0.037946911589219035,-0.0023588538895129574,0.014175432885599415
2021-02-08 00:00:00,0.0010971156490227063,0.003332550322502126,0.0038260817840374273,-0.014722020493033394,0.054413559872272144,0.005289594500815786,0.006561584700872869,-0.0041333563756946745,0.006635847519290916,0.001497856744244963,0.0131075017621205,-0.00343235656664731,0.013120426222480885,-0.005234188589158917,-0.008632696211941515,0.012087640125965082,0.013228865299223402,-0.01880643994181741,0.025871746068633295,0.00137362969444621,0.0035941896590738764,0.0254051643658999,-0.0071573853827151535,-0.0020633549160383735,-0.013687738107409975,0.016844157498075774,0.010154156311058316,-0.013218547843316775,0.04940434827927653,0.045158482834776636,-0.003012095336024756,-0.0033802676097258733,-0.005669599017700588,0.05526548984789259,0.0011147983208963375,-0.005210688704733513,0.033683261894630556,0.00939122303605,0.0008730713985827254,-0.04027329225014398,0.04724618048909224,-0.008176714497598492,0.016341006270826686,-0.07061542768357876,0.01304410590444438,0.006545336069716967,0.03054197788840307,-0.004134532251045764,0.013592731566527405,-0.01875785927627649,-0.0041978211423271405
